bill_id,title,ministry,Member,introduction_date,Debate/Date Passed in LS,Debate/Date Passed in RS,status,Act No,Assent Date,Gazeette Notification,Referred to Committee Date,year,is_amendment,is_appropriation,is_finance
67,"THE JAMMU AND KASHMIR APPROPRIATION (No. 2) BILL, 2023",FINANCE,,2023-03-21,21 Mar 2023,27 Mar 2023,Assented,,29/03/2023 ,,,2023,0,1,0
62,"The Inter-Services Organisations (Command, Control and Discipline) Bill, 2023",DEFENCE,,2023-03-15,4 Aug 2023,8 Aug 2023,Assented,28  of 2023,15/08/2023 ,,,2023,0,0,0
62,"The Inter-Services Organisations (Command, Control and Discipline) Bill, 2023",DEFENCE,,2023-03-15,4 Aug 2023,8 Aug 2023,Passed,28  of 2023,15/08/2023 ,,,2023,0,0,0
17,"The Finance Bill, 2023",FINANCE,,2023-02-01,24 Mar 2023,27 Mar 2023,Assented,,31/03/2023 ,,,2023,0,0,1
299,"THE JAN VISHWAS (AMENDMENT OF PROVISIONS) BILL, 2022",COMMERCE AND INDUSTRY,,2022-12-22,27 Jul 2023,2 Aug 2023,Assented,18  of 2023,11/08/2023 ,,,2022,1,0,0
299,"THE JAN VISHWAS (AMENDMENT OF PROVISIONS) BILL, 2022",COMMERCE AND INDUSTRY,,2022-12-22,27 Jul 2023,2 Aug 2023,Passed,18  of 2023,11/08/2023 ,,,2022,1,0,0
290,"THE REPEALING AND AMENDING BILL, 2022",LAW AND JUSTICE,,2022-12-19,27 Jul 2023,13 Dec 2023,Passed,37  of 2023,17/12/2023 ,,,2022,0,0,0
245,"THE APPROPRIATION (No. 4) BILL, 2022",FINANCE,,2022-12-14,14 Dec 2022,21 Dec 2022,Assented,21  of 2022,24/12/2022 ,,,2022,0,1,0
245,"THE APPROPRIATION (No. 4) BILL, 2022",FINANCE,,2022-12-14,14 Dec 2022,21 Dec 2022,Passed,21  of 2022,24/12/2022 ,,,2022,0,1,0
246,"THE APPROPRIATION (No. 5) BILL, 2022",FINANCE,,2022-12-14,14 Dec 2022,21 Dec 2022,Assented,22  of 2022,24/12/2022 ,,,2022,0,1,0
246,"THE APPROPRIATION (No. 5) BILL, 2022",FINANCE,,2022-12-14,14 Dec 2022,21 Dec 2022,Passed,22  of 2022,24/12/2022 ,,,2022,0,1,0
217,"THE CONSTITUTION (SCHEDULED TRIBES) ORDER (SECOND AMENDMENT) BILL, 2022",TRIBAL AFFAIRS,,2022-12-09,15 Dec 2022,22 Dec 2022,Assented,1  of 2023,02/01/2023 ,,,2022,1,0,0
217,"THE CONSTITUTION (SCHEDULED TRIBES) ORDER (SECOND AMENDMENT) BILL, 2022",TRIBAL AFFAIRS,,2022-12-09,15 Dec 2022,22 Dec 2022,Passed,1  of 2023,02/01/2023 ,,,2022,1,0,0
218,"THE CONSTITUTION (SCHEDULED TRIBES) ORDER (THIRD AMENDMENT) BILL, 2022",TRIBAL AFFAIRS,,2022-12-09,16 Dec 2022,26 Jul 2023,Assented,14  of 2023,04/08/2023 ,,,2022,1,0,0
219,"THE CONSTITUTION (SCHEDULED TRIBES) ORDER (FOURTH AMENDMENT) BILL, 2022",TRIBAL AFFAIRS,,2022-12-09,19 Dec 2022,22 Dec 2022,Assented,2  of 2023,02/01/2023 ,,,2022,1,0,0
219,"THE CONSTITUTION (SCHEDULED TRIBES) ORDER (FOURTH AMENDMENT) BILL, 2022",TRIBAL AFFAIRS,,2022-12-09,19 Dec 2022,22 Dec 2022,Passed,2  of 2023,02/01/2023 ,,,2022,1,0,0
220,"THE CONSTITUTION (SCHEDULED TRIBES) ORDER (FIFTH AMENDMENT) BILL, 2022",TRIBAL AFFAIRS,,2022-12-09,21 Dec 2022,25 Jul 2023,Assented,13  of 2023,04/08/2023 ,,,2022,1,0,0
215,"THE MULTI-STATE CO-OPERATIVE SOCIETIES (AMENDMENT) BILL, 2022",Co-operation,,2022-12-07,25 Jul 2023,1 Aug 2023,Assented,11  of 2023,03/08/2023 ,,,2022,1,0,0
215,"THE MULTI-STATE CO-OPERATIVE SOCIETIES (AMENDMENT) BILL, 2022",Co-operation,,2022-12-07,25 Jul 2023,1 Aug 2023,Passed,11  of 2023,03/08/2023 ,,,2022,1,0,0
187,"THE ELECTRICITY (AMENDMENT) BILL, 2022",POWER,,2022-08-08,,,Pending,,,,,2022,1,0,0
185,"THE COMPETITION (AMENDMENT) BILL, 2022",CORPORATE AFFAIRS,,2022-08-05,29 Mar 2023,3 Apr 2023,Assented,9  of 2023,11/04/2023 ,,,2022,1,0,0
185,"THE COMPETITION (AMENDMENT) BILL, 2022",CORPORATE AFFAIRS,,2022-08-05,29 Mar 2023,3 Apr 2023,Passed,9  of 2023,11/04/2023 ,,,2022,1,0,0
186,"THE NEW DELHI INTERNATIONAL ARBITRATION CENTRE (AMENDMENT) BILL, 2022",LAW AND JUSTICE,,2022-08-05,8 Aug 2022,14 Dec 2022,Assented,23  of 2022,30/12/2022 ,,,2022,1,0,0
186,"THE NEW DELHI INTERNATIONAL ARBITRATION CENTRE (AMENDMENT) BILL, 2022",LAW AND JUSTICE,,2022-08-05,8 Aug 2022,14 Dec 2022,Passed,23  of 2022,30/12/2022 ,,,2022,1,0,0
177,"THE ENERGY CONSERVATION (AMENDMENT) BILL, 2022",POWER,,2022-08-03,8 Aug 2022,12 Dec 2022,Assented,19  of 2022,19/12/2022 ,,,2022,1,0,0
177,"THE ENERGY CONSERVATION (AMENDMENT) BILL, 2022",POWER,,2022-08-03,8 Aug 2022,12 Dec 2022,Passed,19  of 2022,19/12/2022 ,,,2022,1,0,0
176,"THE CENTRAL UNIVERSITIES (AMENDMENT) BILL, 2022",EDUCATION,,2022-08-01,3 Aug 2022,8 Aug 2022,Assented,17  of 2022,16/08/2022 ,,,2022,1,0,0
176,"THE CENTRAL UNIVERSITIES (AMENDMENT) BILL, 2022",EDUCATION,,2022-08-01,3 Aug 2022,8 Aug 2022,Passed,17  of 2022,16/08/2022 ,,,2022,1,0,0
123,"The Family Courts (Amendment) Bill, 2022",LAW AND JUSTICE,,2022-07-18,26 Jul 2022,4 Aug 2022,Assented,16  of 2022,12/08/2022 ,,,2022,1,0,0
123,"The Family Courts (Amendment) Bill, 2022",LAW AND JUSTICE,,2022-07-18,26 Jul 2022,4 Aug 2022,Passed,16  of 2022,12/08/2022 ,,,2022,1,0,0
96,"The Weapons of Mass Destruction and their Delivery Systems (Prohibition of Unlawful Activities) Amendment Bill,  2022 ",EXTERNAL AFFAIRS,,2022-04-05,6 Apr 2022,1 Aug 2022,Assented,14  of 2022,06/08/2022 ,,,2022,1,0,0
96,"The Weapons of Mass Destruction and their Delivery Systems (Prohibition of Unlawful Activities) Amendment Bill,  2022 ",EXTERNAL AFFAIRS,,2022-04-05,6 Apr 2022,1 Aug 2022,Passed,14  of 2022,06/08/2022 ,,,2022,1,0,0
95,"The Indian Antarctic Bill, 2022",EARTH SCIENCES,,2022-04-01,22 Jul 2022,1 Aug 2022,Assented,13  of 2022,06/08/2022 ,,,2022,0,0,0
95,"The Indian Antarctic Bill, 2022",EARTH SCIENCES,,2022-04-01,22 Jul 2022,1 Aug 2022,Passed,13  of 2022,06/08/2022 ,,,2022,0,0,0
91,"THE CONSTITUTION (SCHEDULED CASTES AND SCHEDULED TRIBES) ORDERS (SECOND AMENDMENT) BILL, 2022",TRIBAL AFFAIRS,,2022-03-28,1 Apr 2022,14 Dec 2022,Assented,20  of 2022,24/12/2022 ,,,2022,1,0,0
91,"THE CONSTITUTION (SCHEDULED CASTES AND SCHEDULED TRIBES) ORDERS (SECOND AMENDMENT) BILL, 2022",TRIBAL AFFAIRS,,2022-03-28,1 Apr 2022,14 Dec 2022,Passed,20  of 2022,24/12/2022 ,,,2022,1,0,0
93,"The Criminal Procedure (Identification) Bill, 2022",HOME AFFAIRS,,2022-03-28,4 Apr 2022,6 Apr 2022,Assented,11  of 2022,18/04/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-93-gaz.pdf?source=loksabhadocs,,2022,0,0,0
93,"The Criminal Procedure (Identification) Bill, 2022",HOME AFFAIRS,,2022-03-28,4 Apr 2022,6 Apr 2022,Passed,11  of 2022,18/04/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-93-gaz.pdf?source=loksabhadocs,,2022,0,0,0
92,"The Delhi Municipal Corporation (Amendment) Bill, 2022",HOME AFFAIRS,,2022-03-25,30 Mar 2022,5 Apr 2022,Assented,10  of 2022,18/04/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-92-gaz.pdf?source=loksabhadocs,,2022,1,0,0
92,"The Delhi Municipal Corporation (Amendment) Bill, 2022",HOME AFFAIRS,,2022-03-25,30 Mar 2022,5 Apr 2022,Passed,10  of 2022,18/04/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-92-gaz.pdf?source=loksabhadocs,,2022,1,0,0
81,"The Appropriation Bill, 2022",FINANCE,,2022-03-24,24 Mar 2022,29 Mar 2022,Assented,7  of 2022,30/03/2022 ,,,2022,0,1,0
81,"The Appropriation Bill, 2022",FINANCE,,2022-03-24,24 Mar 2022,29 Mar 2022,Passed,7  of 2022,30/03/2022 ,,,2022,0,1,0
79,"The Jammu and Kashmir Appropriation Bill, 2022",FINANCE,,2022-03-14,14 Mar 2022,23 Mar 2022,Assented,4  of 2022,25/03/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-79-gaz.pdf?source=loksabhadocs,,2022,0,1,0
79,"The Jammu and Kashmir Appropriation Bill, 2022",FINANCE,,2022-03-14,14 Mar 2022,23 Mar 2022,Passed,4  of 2022,25/03/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-79-gaz.pdf?source=loksabhadocs,,2022,0,1,0
80,"The Jammu and Kashmir Appropriation (No.2) Bill, 2022",FINANCE,,2022-03-14,14 Mar 2022,23 Mar 2022,Assented,5  of 2022,25/03/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-80-gaz.pdf?source=loksabhadocs,,2022,0,1,0
80,"The Jammu and Kashmir Appropriation (No.2) Bill, 2022",FINANCE,,2022-03-14,14 Mar 2022,23 Mar 2022,Passed,5  of 2022,25/03/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-80-gaz.pdf?source=loksabhadocs,,2022,0,1,0
82,"The Appropriation (No.2) Bill, 2022",FINANCE,,2022-03-14,14 Mar 2022,21 Mar 2022,Assented,2  of 2022,23/03/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-82-gaz.pdf?source=loksabhadocs,,2022,0,1,0
82,"The Appropriation (No.2) Bill, 2022",FINANCE,,2022-03-14,14 Mar 2022,21 Mar 2022,Passed,2  of 2022,23/03/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-82-gaz.pdf?source=loksabhadocs,,2022,0,1,0
83,"The Appropriation (No.3) Bill, 2022",FINANCE,,2022-03-14,14 Mar 2022,21 Mar 2022,Assented,3  of 2022,23/03/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-83-gaz.pdf?source=loksabhadocs,,2022,0,1,0
83,"The Appropriation (No.3) Bill, 2022",FINANCE,,2022-03-14,14 Mar 2022,21 Mar 2022,Passed,3  of 2022,23/03/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-83-gaz.pdf?source=loksabhadocs,,2022,0,1,0
21,"THE CONSTITUTION (SCHEDULED TRIBES) ORDER (AMENDMENT) BILL, 2022",TRIBAL AFFAIRS,,2022-02-07,28 Mar 2022,6 Apr 2022,Assented,9  of 2022,18/04/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-21-gaz.pdf?source=loksabhadocs,,2022,1,0,0
21,"THE CONSTITUTION (SCHEDULED TRIBES) ORDER (AMENDMENT) BILL, 2022",TRIBAL AFFAIRS,,2022-02-07,28 Mar 2022,6 Apr 2022,Passed,9  of 2022,18/04/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-21-gaz.pdf?source=loksabhadocs,,2022,1,0,0
18,"The Finance Bill, 2022",FINANCE,,2022-02-01,25 Mar 2022,29 Mar 2022,Assented,6  of 2022,30/03/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-18-gaz.pdf?source=loksabhadocs,,2022,0,0,1
18,"The Finance Bill, 2022",FINANCE,,2022-02-01,25 Mar 2022,29 Mar 2022,Passed,6  of 2022,30/03/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2022-18-gaz.pdf?source=loksabhadocs,,2022,0,0,1
163,"THE PROHIBITION OF CHILD MARRIAGE (AMENDMENT) BILL, 2021",WOMEN AND CHILD DEVELOPMENT,,2021-12-21,,,Pending,,,,,2021,1,0,0
152,"The Appropriation (No. 5) Bill, 2021",FINANCE,,2021-12-20,20 Dec 2021,,Assented,1  of 2022,12/01/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-152-gaz.pdf?source=loksabhadocs,,2021,0,1,0
152,"The Appropriation (No. 5) Bill, 2021",FINANCE,,2021-12-20,20 Dec 2021,,Passed,1  of 2022,12/01/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-152-gaz.pdf?source=loksabhadocs,,2021,0,1,0
162,"The Election Laws (Amendment) Bill, 2021",LAW AND JUSTICE,,2021-12-20,20 Dec 2021,21 Dec 2021,Assented,49  of 2021,29/12/2021 ,,,2021,1,0,0
162,"The Election Laws (Amendment) Bill, 2021",LAW AND JUSTICE,,2021-12-20,20 Dec 2021,21 Dec 2021,Passed,49  of 2021,29/12/2021 ,,,2021,1,0,0
159,"THE WILD LIFE (PROTECTION) AMENDMENT BILL, 2022",ENVIRONMENT AND FORESTS,,2021-12-17,2 Aug 2022,8 Dec 2022,Assented,18  of 2022,19/12/2022 ,,,2021,1,0,0
159,"THE WILD LIFE (PROTECTION) AMENDMENT BILL, 2022",ENVIRONMENT AND FORESTS,,2021-12-17,2 Aug 2022,8 Dec 2022,Passed,18  of 2022,19/12/2022 ,,,2021,1,0,0
160,"THE NATIONAL ANTI-DOPING BILL, 2022",YOUTH AFFAIRS AND SPORTS,,2021-12-17,27 Jul 2022,3 Aug 2022,Assented,15  of 2022,12/08/2022 ,,,2021,0,0,0
160,"THE NATIONAL ANTI-DOPING BILL, 2022",YOUTH AFFAIRS AND SPORTS,,2021-12-17,27 Jul 2022,3 Aug 2022,Passed,15  of 2022,12/08/2022 ,,,2021,0,0,0
161,"THE CHARTERED ACCOUNTANTS, THE COST AND WORKS ACCOUNTANTS AND THE COMPANY SECRETARIES (AMENDMENT) BILL, 2021",CORPORATE AFFAIRS,,2021-12-17,30 Mar 2022,5 Apr 2022,Assented,12  of 2022,18/04/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-161-gaz.pdf?source=loksabhadocs,,2021,1,0,0
161,"THE CHARTERED ACCOUNTANTS, THE COST AND WORKS ACCOUNTANTS AND THE COMPANY SECRETARIES (AMENDMENT) BILL, 2021",CORPORATE AFFAIRS,,2021-12-17,30 Mar 2022,5 Apr 2022,Passed,12  of 2022,18/04/2022 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-161-gaz.pdf?source=loksabhadocs,,2021,1,0,0
158,"THE BIOLOGICAL DIVERSITY (AMENDMENT) BILL, 2021",ENVIRONMENT AND FORESTS,,2021-12-16,25 Jul 2023,1 Aug 2023,Assented,10  of 2023,03/08/2023 ,,,2021,1,0,0
158,"THE BIOLOGICAL DIVERSITY (AMENDMENT) BILL, 2021",ENVIRONMENT AND FORESTS,,2021-12-16,25 Jul 2023,1 Aug 2023,Passed,10  of 2023,03/08/2023 ,,,2021,1,0,0
151,"The Narcotic Drugs and Psychotropic Substances (Amendment)  Bill, 2021",FINANCE,,2021-12-06,13 Dec 2021,20 Dec 2021,Passed,48  of 2021,,,,2021,1,0,0
147,"The Delhi Special Police Establishment (Amendment) Bill, 2021","PERSONNEL,  PUBLIC  GRIEVANCES  AND  PENSIONS",,2021-12-03,9 Dec 2021,14 Dec 2021,Passed,45  of 2021,18/12/2021 ,,,2021,1,0,0
148,"THE CENTRAL VIGILANCE COMMISSION (AMENDMENT) BILL, 2021","PERSONNEL,  PUBLIC  GRIEVANCES  AND  PENSIONS",,2021-12-03,9 Dec 2021,14 Dec 2021,Assented,46  of 2021,18/12/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-148-gaz.pdf?source=loksabhadocs,,2021,1,0,0
148,"THE CENTRAL VIGILANCE COMMISSION (AMENDMENT) BILL, 2021","PERSONNEL,  PUBLIC  GRIEVANCES  AND  PENSIONS",,2021-12-03,9 Dec 2021,14 Dec 2021,Passed,46  of 2021,18/12/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-148-gaz.pdf?source=loksabhadocs,,2021,1,0,0
144," THE HIGH COURT AND SUPREME COURT JUDGES (SALARIES AND CONDITIONS OF SERVICE) AMENDMENT BILL, 2021",LAW AND JUSTICE,,2021-11-30,8 Dec 2021,13 Dec 2021,Assented,44  of 2021,18/12/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-144-gaz.pdf?source=loksabhadocs,,2021,1,0,0
144," THE HIGH COURT AND SUPREME COURT JUDGES (SALARIES AND CONDITIONS OF SERVICE) AMENDMENT BILL, 2021",LAW AND JUSTICE,,2021-11-30,8 Dec 2021,13 Dec 2021,Passed,44  of 2021,18/12/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-144-gaz.pdf?source=loksabhadocs,,2021,1,0,0
143,"THE FARM LAWS REPEAL BILL, 2021",AGRICULTURE & FARMERS WELFARE,,2021-11-29,29 Nov 2021,29 Nov 2021,Assented,40  of 2021,30/11/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-143-gaz.pdf?source=loksabhadocs,,2021,0,0,0
143,"THE FARM LAWS REPEAL BILL, 2021",AGRICULTURE & FARMERS WELFARE,,2021-11-29,29 Nov 2021,29 Nov 2021,Passed,40  of 2021,30/11/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-143-gaz.pdf?source=loksabhadocs,,2021,0,0,0
124,"The Constitution (One Hundred and Fifth Amendment) Bill, 2021",SOCIAL JUSTICE AND EMPOWERMENT,,2021-08-09,10 Aug 2021,11 Aug 2021,Assented,,18/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-124-gaz.pdf?source=loksabhadocs,,2021,1,0,0
124,"The Constitution (One Hundred and Fifth Amendment) Bill, 2021",SOCIAL JUSTICE AND EMPOWERMENT,,2021-08-09,10 Aug 2021,11 Aug 2021,Passed,,18/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-124-gaz.pdf?source=loksabhadocs,,2021,1,0,0
125,"The National Commission for Indian System of Medicine (Amendment) Bill, 2021","AYUSH (Ayurveda,  Yoga and Naturopathy,  Unani, Siddha and Homoeopathy",,2021-08-09,10 Aug 2021,11 Aug 2021,Assented,38  of 2021,18/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-125-gaz.pdf?source=loksabhadocs,,2021,1,0,0
125,"The National Commission for Indian System of Medicine (Amendment) Bill, 2021","AYUSH (Ayurveda,  Yoga and Naturopathy,  Unani, Siddha and Homoeopathy",,2021-08-09,10 Aug 2021,11 Aug 2021,Passed,38  of 2021,18/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-125-gaz.pdf?source=loksabhadocs,,2021,1,0,0
126,"The National Commission for Homoeopathy (Amendment) Bill, 2021 ","AYUSH (Ayurveda,  Yoga and Naturopathy,  Unani, Siddha and Homoeopathy",,2021-08-09,10 Aug 2021,11 Aug 2021,Assented,39  of 2021,18/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-126-gaz.pdf?source=loksabhadocs,,2021,1,0,0
126,"The National Commission for Homoeopathy (Amendment) Bill, 2021 ","AYUSH (Ayurveda,  Yoga and Naturopathy,  Unani, Siddha and Homoeopathy",,2021-08-09,10 Aug 2021,11 Aug 2021,Passed,39  of 2021,18/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-126-gaz.pdf?source=loksabhadocs,,2021,1,0,0
119,"THE CENTRAL UNIVERSITIES (AMENDMENT) BILL, 2021",HUMAN RESOURCE  DEVELOPMENT,,2021-08-05,6 Aug 2021,9 Aug 2021,Assented,27  of 2021,12/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-119-gaz.pdf?source=loksabhadocs,,2021,1,0,0
119,"THE CENTRAL UNIVERSITIES (AMENDMENT) BILL, 2021",HUMAN RESOURCE  DEVELOPMENT,,2021-08-05,6 Aug 2021,9 Aug 2021,Passed,27  of 2021,12/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-119-gaz.pdf?source=loksabhadocs,,2021,1,0,0
120,"THE TAXATION LAWS (AMENDMENT) BILL, 2021",FINANCE,,2021-08-05,6 Aug 2021,9 Aug 2021,Assented,34  of 2021,13/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-120-gaz.pdf?source=loksabhadocs,,2021,1,0,0
120,"THE TAXATION LAWS (AMENDMENT) BILL, 2021",FINANCE,,2021-08-05,6 Aug 2021,9 Aug 2021,Passed,34  of 2021,13/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-120-gaz.pdf?source=loksabhadocs,,2021,1,0,0
116,"The Tribunals Reforms Bill, 2021 ",FINANCE,,2021-08-02,3 Aug 2021,9 Aug 2021,Assented,33  of 2021,13/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-116-gaz.pdf?source=loksabhadocs,,2021,0,0,0
116,"The Tribunals Reforms Bill, 2021 ",FINANCE,,2021-08-02,3 Aug 2021,9 Aug 2021,Passed,33  of 2021,13/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-116-gaz.pdf?source=loksabhadocs,,2021,0,0,0
110,"THE COMMISSION FOR AIR QUALITY MANAGEMENT IN NATIONAL CAPITAL REGION AND ADJOINING AREAS BILL, 2021",ENVIRONMENT AND FORESTS,,2021-07-30,4 Aug 2021,5 Aug 2021,Assented,29  of 2021,12/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-110-gaz.pdf?source=loksabhadocs,,2021,0,0,0
110,"THE COMMISSION FOR AIR QUALITY MANAGEMENT IN NATIONAL CAPITAL REGION AND ADJOINING AREAS BILL, 2021",ENVIRONMENT AND FORESTS,,2021-07-30,4 Aug 2021,5 Aug 2021,Passed,29  of 2021,12/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-110-gaz.pdf?source=loksabhadocs,,2021,0,0,0
115,"THE GENERAL INSURANCE BUSINESS (NATIONALISATION) AMENDMENT BILL, 2021",FINANCE,,2021-07-30,2 Aug 2021,11 Aug 2021,Assented,37  of 2021,18/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-115-gaz.pdf?source=loksabhadocs,,2021,1,0,0
115,"THE GENERAL INSURANCE BUSINESS (NATIONALISATION) AMENDMENT BILL, 2021",FINANCE,,2021-07-30,2 Aug 2021,11 Aug 2021,Passed,37  of 2021,18/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-115-gaz.pdf?source=loksabhadocs,,2021,1,0,0
102,"The Appropriation (No. 3) Bill, 2021",FINANCE,,2021-07-28,28 Jul 2021,,Assented,35  of 2021,17/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-102-gaz.pdf?source=loksabhadocs,,2021,0,1,0
102,"The Appropriation (No. 3) Bill, 2021",FINANCE,,2021-07-28,28 Jul 2021,,Passed,35  of 2021,17/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-102-gaz.pdf?source=loksabhadocs,,2021,0,1,0
103,"The Appropriation (No. 4) Bill, 2021",FINANCE,,2021-07-28,28 Jul 2021,,Assented,36  of 2021,17/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-103-gaz.pdf?source=loksabhadocs,,2021,0,1,0
103,"The Appropriation (No. 4) Bill, 2021",FINANCE,,2021-07-28,28 Jul 2021,,Passed,36  of 2021,17/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-103-gaz.pdf?source=loksabhadocs,,2021,0,1,0
104,"The Insolvency and Bankruptcy Code (Amendment) Bill, 2021",CORPORATE AFFAIRS,,2021-07-26,28 Jul 2021,3 Aug 2021,Assented,26  of 2021,11/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-104-gaz.pdf?source=loksabhadocs,,2021,1,0,0
104,"The Insolvency and Bankruptcy Code (Amendment) Bill, 2021",CORPORATE AFFAIRS,,2021-07-26,28 Jul 2021,3 Aug 2021,Passed,26  of 2021,11/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-104-gaz.pdf?source=loksabhadocs,,2021,1,0,0
101,"The Essential Defence Services Bill, 2021",DEFENCE,,2021-07-22,3 Aug 2021,5 Aug 2021,Assented,25  of 2021,11/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-101-gaz.pdf?source=loksabhadocs,,2021,0,0,0
101,"The Essential Defence Services Bill, 2021",DEFENCE,,2021-07-22,3 Aug 2021,5 Aug 2021,Passed,25  of 2021,11/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-101-gaz.pdf?source=loksabhadocs,,2021,0,0,0
99,"THE INLAND VESSELS BILL, 2021",SHIPPING,,2021-07-22,29 Jul 2021,2 Aug 2021,Assented,24  of 2021,11/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-99-gaz.pdf?source=loksabhadocs,,2021,0,0,0
99,"THE INLAND VESSELS BILL, 2021",SHIPPING,,2021-07-22,29 Jul 2021,2 Aug 2021,Passed,24  of 2021,11/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-99-gaz.pdf?source=loksabhadocs,,2021,0,0,0
77,"THE AIRPORTS ECONOMIC REGULATORY AUTHORITY OF INDIA (AMENDMENT) BILL, 2021",CIVIL AVIATION,,2021-03-24,29 Jul 2021,4 Aug 2021,Assented,28  of 2021,12/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-77-gaz.pdf?source=loksabhadocs,,2021,1,0,0
77,"THE AIRPORTS ECONOMIC REGULATORY AUTHORITY OF INDIA (AMENDMENT) BILL, 2021",CIVIL AVIATION,,2021-03-24,29 Jul 2021,4 Aug 2021,Passed,28  of 2021,12/08/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-77-gaz.pdf?source=loksabhadocs,,2021,1,0,0
76,"THE NATIONAL BANK FOR FINANCING INFRASTRUCTURE AND DEVELOPMENT BILL, 2021",FINANCE,,2021-03-22,23 Mar 2021,25 Mar 2021,Assented,17  of 2021,28/03/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-76-gaz.pdf?source=loksabhadocs,,2021,0,0,0
17,"The Appropriation Bill, 2021",FINANCE,,2021-03-18,18 Mar 2021,23 Mar 2021,Assented,5  of 2021,25/03/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-17-gaz.pdf?source=loksabhadocs,,2021,0,1,0
69,"THE JAMMU AND KASHMIR APPROPRIATION (No. 2) BILL, 2021",FINANCE,,2021-03-18,18 Mar 2021,23 Mar 2021,Assented,9  of 2021,25/03/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-69-gaz.pdf?source=loksabhadocs,,2021,0,1,0
70,"THE PUDUCHERRY APPROPRIATION (VOTE ON ACCOUNT) BILL, 2021",FINANCE,,2021-03-18,18 Mar 2021,23 Mar 2021,Assented,10  of 2021,25/03/2021 ,https://sansad.in/getFile/BillsPDFFiles/Notification/2021-70-gaz.pdf?source=loksabhadocs,,2021,0,1,0
