url,title,ministry,status,house,introduction_date,passed_ls,passed_rs,assent_date,type,short_title,bill_id,total_actions
https://prsindia.org/billtrack/the-right-of-children-to-free-and-compulsory-education-amendment-bill-2017,"The Right of Children to Free and Compulsory Education (Amendment) Bill, 2017",Women and Child Development,Passed,Lok Sabha,,,,,Government,The Right of Children to Free and Compulsory Education (Amendment) Bill,1738,5
https://prsindia.org/billtrack/the-cable-television-networks-regulation-amendment-bill-2006,"The Cable Television Networks (Regulation) Amendment Bill, 2006",,Passed,Lok Sabha,,,,,Government,The Cable Television Networks (Regulation) Amendment Bill,1739,5
https://prsindia.org/billtrack/the-mineral-laws-amendment-ordinance-2020,"The Mineral Laws (Amendment) Ordinance, 2020",Mines,Unknown,Unknown,,,,,Government,The Mineral Laws (Amendment) Ordinance,1740,5
https://prsindia.org/billtrack/the-companies-second-amendment-ordinance-2019,"The Companies (Second Amendment) Ordinance, 2019",Law and Justice,Unknown,Unknown,,,,,Government,The Companies (Second Amendment) Ordinance,1741,5
https://prsindia.org/billtrack/the-right-to-fair-compensation-and-transparency-in-land-acquisition-rehabilitation-and-resettlement-amendment-bill-2015,"The Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement (Amendment) Bill, 2015",Rural Development,Pending,Lok Sabha,,,,,Government,The Right to Fair Compensation and Transparency in Land Acquisition,1742,5
https://prsindia.org/billtrack/the-insolvency-and-bankruptcy-code-amendment-bill-2021,"The Insolvency and Bankruptcy Code (Amendment) Bill, 2021",Finance,Passed,Lok Sabha,,,,,Government,The Insolvency and Bankruptcy Code (Amendment) Bill,1743,5
https://prsindia.org/billtrack/the-repealing-and-amending-second-bill-2014,"The Repealing and Amending (Second) Bill, 2014",Law and Justice,Passed,Lok Sabha,,,,,Government,The Repealing and Amending (Second) Bill,1744,5
https://prsindia.org/billtrack/the-repealing-and-amending-third-bill-2015,"The Repealing and Amending (Third) Bill, 2015",Law and Justice,Withdrawn,Lok Sabha,,,,,Government,The Repealing and Amending (Third) Bill,1745,5
https://prsindia.org/billtrack/the-insolvency-and-bankruptcy-code-second-amendment-bill-2020,"The Insolvency and Bankruptcy Code (Second Amendment) Bill, 2020",Finance,Passed,Lok Sabha,,,,,Government,The Insolvency and Bankruptcy Code (Second Amendment) Bill,1746,5
https://prsindia.org/billtrack/the-national-food-security-bill-2013,"The National Food Security Bill, 2013",Consumer Affairs and Food Distribution,Passed,Lok Sabha,,,,,Government,The National Food Security Bill,1747,5
https://prsindia.org/billtrack/the-code-on-wages-2019,"The Code on Wages, 2019",Labour and Employment,Passed,Lok Sabha,,,,,Government,The Code on Wages,1748,5
https://prsindia.org/billtrack/the-indian-institute-of-petroleum-and-energy-bill-2017,"The Indian Institute of Petroleum and Energy Bill, 2017",Petroleum and Natural Gas,Passed,Lok Sabha,,,,,Government,The Indian Institute of Petroleum and Energy Bill,1749,5
https://prsindia.org/billtrack/the-mines-and-minerals-development-and-regulation-amendment-bill-2025,"The Mines and Minerals (Development and Regulation) Amendment Bill, 2025",Mines,Passed,Lok Sabha,,,,,Government,The Mines and Minerals (Development and Regulation) Amendment Bill,1750,5
https://prsindia.org/billtrack/the-employee-s-compensation-amendment-bill-2016,"The Employee's Compensation (Amendment) Bill, 2016",Labour,Passed,Lok Sabha,,,,,Government,The Employee's Compensation (Amendment) Bill,1751,5
https://prsindia.org/billtrack/the-taxation-laws-amendment-bill-2017,"The Taxation Laws (Amendment) Bill, 2017",Finance,Passed,Lok Sabha,,,,,Government,The Taxation Laws (Amendment) Bill,1752,5
https://prsindia.org/billtrack/the-armed-forces-tribunal-bill-2005,"The Armed Forces Tribunal Bill, 2005",,Passed,Lok Sabha,,,,,Government,The Armed Forces Tribunal Bill,1753,5
https://prsindia.org/billtrack/the-airports-economic-regulatory-authority-of-india-amendment-bill-2018,"The Airports Economic Regulatory Authority of India (Amendment) Bill, 2018",Civil Aviation,Introduced,Lok Sabha,,,,,Government,The Airports Economic Regulatory Authority of India (Amendment) Bill,1754,5
https://prsindia.org/billtrack/the-homoeopathy-central-council-amendment-ordinance-2018,"The Homoeopathy Central Council (Amendment) Ordinance, 2018",Law and Justice,Unknown,Unknown,,,,,Government,The Homoeopathy Central Council (Amendment) Ordinance,1755,5
https://prsindia.org/billtrack/the-criminal-procedure-identification-bill-2022,"The Criminal Procedure (Identification) Bill, 2022",Home Affairs,Passed,Lok Sabha,,,,,Government,The Criminal Procedure (Identification) Bill,1756,5
https://prsindia.org/billtrack/the-competition-amendment-bill-2012,"The Competition (Amendment) Bill, 2012",Corporate Affairs,Introduced,Lok Sabha,,,,,Government,The Competition (Amendment) Bill,1757,5
https://prsindia.org/billtrack/the-national-institute-of-design-amendment-bill-2018,"The National Institute of Design (Amendment) Bill, 2018",Commerce and Industry,Introduced,Lok Sabha,,,,,Government,The National Institute of Design (Amendment) Bill,1758,5
https://prsindia.org/billtrack/the-constitution-one-hundred-and-twenty-ninth-amendment-bill-2024,"The Constitution (129th Amendment) Bill, 2024 [Simultaneous Elections/One Nation One Election]",Law and Justice,Introduced,Lok Sabha,,,,,Government,The Constitution (129th Amendment) Bill,1759,5
https://prsindia.org/billtrack/the-public-premises-eviction-of-unauthorised-occupants-amendment-bill-2017,"The Public Premises (Eviction of Unauthorised Occupants) Amendment Bill, 2017",Housing and Urban Affairs,Introduced,Lok Sabha,,,,,Government,The Public Premises (Eviction of Unauthorised Occupants) Amendment Bill,1760,5
https://prsindia.org/billtrack/draft-rules-under-the-industrial-relations-code-2020,"Draft Rules under the Industrial Relations Code, 2020",Labour and Employment,Unknown,Unknown,,,,,Government,Draft Rules under the Industrial Relations Code,1761,5
https://prsindia.org/billtrack/the-new-delhi-international-arbitration-centre-amendment-bill-2022,"The New Delhi International Arbitration Centre (Amendment) Bill, 2022",Law and Justice,Passed,Lok Sabha,,,,,Government,The New Delhi International Arbitration Centre (Amendment) Bill,1762,5
https://prsindia.org/billtrack/the-enemy-property-amendment-and-validation-second-ordinance-2016,"The Enemy Property (Amendment and Validation) Second Ordinance, 2016",,Unknown,Unknown,,,,,Government,The Enemy Property (Amendment and Validation) Second Ordinance,1763,5
https://prsindia.org/billtrack/the-negotiable-instruments-amendment-bill-2015-760,"The Negotiable Instruments (Amendment) Bill, 2015",Finance,Passed,Lok Sabha,,,,,Government,The Negotiable Instruments (Amendment) Bill,1764,5
https://prsindia.org/billtrack/the-taxation-and-other-laws-relaxation-of-certain-provisions-ordinance-2020,"The Taxation and other Laws (Relaxation of Certain Provisions) Ordinance, 2020",Finance,Unknown,Unknown,,,,,Government,The Taxation and other Laws (Relaxation of Certain Provisions) Ordinance,1765,5
https://prsindia.org/billtrack/the-payment-of-gratuity-amendment-bill-2007,"The Payment of Gratuity (Amendment) Bill, 2007",,Introduced,Lok Sabha,,,,,Government,The Payment of Gratuity (Amendment) Bill,1766,5
https://prsindia.org/billtrack/the-insolvency-and-bankruptcy-code-amendment-bill-2017,"The Insolvency and Bankruptcy Code (Amendment) Bill, 2017",Finance,Passed,Lok Sabha,,,,,Government,The Insolvency and Bankruptcy Code (Amendment) Bill,1767,5
https://prsindia.org/billtrack/the-public-premises-eviction-of-unauthorised-occupants-amendment-bill-2014,"The Public Premises (Eviction of Unauthorised Occupants) Amendment Bill, 2014",Urban Development,Passed,Lok Sabha,,,,,Government,The Public Premises (Eviction of Unauthorised Occupants) Amendment Bill,1768,5
https://prsindia.org/billtrack/the-aadhaar-and-other-laws-amendment-bill-2019,"The Aadhaar and Other Laws (Amendment) Bill, 2019",Law and Justice,Passed,Lok Sabha,,,,,Government,The Aadhaar and Other Laws (Amendment) Bill,1769,5
https://prsindia.org/billtrack/the-specific-relief-amendment-bill-2017,"The Specific Relief (Amendment) Bill, 2017",Law and Justice,Passed,Lok Sabha,,,,,Government,The Specific Relief (Amendment) Bill,1770,5
https://prsindia.org/billtrack/the-inter-state-river-water-disputes-amendment-bill-2019,"The Inter-State River Water Disputes (Amendment) Bill, 2019",Water Resources,Pending,Lok Sabha,,,,,Government,The Inter-State River Water Disputes (Amendment) Bill,1771,5
https://prsindia.org/billtrack/the-provisions-of-the-municipalities-extension-to-the-scheduled-areas-bill-2001,"The Provisions of the Municipalities (Extension to the Scheduled Areas) Bill, 2001",Urban Development,Introduced,Rajya Sabha,,,,,Government,The Provisions of the Municipalities (Extension to the Scheduled Areas) Bill,1772,5
https://prsindia.org/billtrack/the-lok-pal-bill-2011,"The Lok Pal Bill, 2011",,Unknown,Unknown,,,,,Government,The Lok Pal Bill,1773,5
https://prsindia.org/billtrack/the-indian-medicine-central-council-amendment-bill-2005,"The Indian Medicine Central Council (Amendment) Bill, 2005",Health and Family Welfare,Withdrawn,Lok Sabha,,,,,Government,The Indian Medicine Central Council (Amendment) Bill,1774,5
https://prsindia.org/billtrack/the-national-commission-for-minority-educational-institutions-amendment-bill-2009-478,"The National Commission For Minority Educational Institutions (Amendment) Bill, 2009",Human Resource Development,Passed,Lok Sabha,,,,,Government,The National Commission For Minority Educational Institutions (Amendment) Bill,1775,5
https://prsindia.org/billtrack/the-repealing-and-amending-second-bill-2017,"The Repealing and Amending (Second) Bill, 2017",Law and Justice,Passed,Lok Sabha,,,,,Government,The Repealing and Amending (Second) Bill,1776,5
https://prsindia.org/billtrack/the-judges-inquiry-bill-2006,"The Judges (Inquiry) Bill, 2006",,Introduced,Lok Sabha,,,,,Government,The Judges (Inquiry) Bill,1777,5
https://prsindia.org/billtrack/the-government-of-union-territories-amendment-bill-2023,"The Government of Union Territories (Amendment) Bill, 2023",Home Affairs,Passed,Lok Sabha,,,,,Government,The Government of Union Territories (Amendment) Bill,1778,5
https://prsindia.org/billtrack/draft-amendments-to-the-consumer-protection-e-commerce-rules-2020,"Draft Amendments to the Consumer Protection (E-Commerce) Rules, 2020",Consumer Affairs and Food Distribution,Pending,Lok Sabha,,,,,Government,Draft Amendments to the Consumer Protection (E-Commerce) Rules,1779,5
https://prsindia.org/billtrack/the-customs-amendment-and-validation-bill-2011,"The Customs (Amendment and Validation) Bill, 2011",Finance,Passed,Lok Sabha,,,,,Government,The Customs (Amendment and Validation) Bill,1780,5
https://prsindia.org/billtrack/the-workmen-s-compensation-amendment-bill-2008,"The Workmen’s Compensation (Amendment) Bill, 2008",,Introduced,Lok Sabha,,,,,Government,The Workmen’s Compensation (Amendment) Bill,1781,5
https://prsindia.org/billtrack/the-indian-medical-council-amendment-bill-2012,"The Indian Medical Council (Amendment) Bill, 2012",Health,Passed,Lok Sabha,,,,,Government,The Indian Medical Council (Amendment) Bill,1782,5
https://prsindia.org/billtrack/the-maintenance-and-welfare-of-parents-and-senior-citizens-bill-2007,"The Maintenance and Welfare of Parents and Senior Citizens Bill, 2007",,Passed,Lok Sabha,,,,,Government,The Maintenance and Welfare of Parents and Senior Citizens Bill,1783,5
https://prsindia.org/billtrack/the-prevention-of-money-laundering-amendment-bill-2011,"The Prevention of Money Laundering (Amendment) Bill, 2011",Finance,Passed,Lok Sabha,,,,,Government,The Prevention of Money Laundering (Amendment) Bill,1784,5
https://prsindia.org/billtrack/the-citizenship-amendment-bill-2019,"The Citizenship (Amendment) Bill, 2019",Home Affairs,Passed,Lok Sabha,,,,,Government,The Citizenship (Amendment) Bill,1785,5
https://prsindia.org/billtrack/the-mediation-bill-2021,"The Mediation Bill, 2021",Law and Justice,Passed,Lok Sabha,,,,,Government,The Mediation Bill,1786,5
https://prsindia.org/billtrack/the-salary-allowances-and-pension-of-members-of-parliament-amendment-ordinance-2020,"The Salary, Allowances and Pension of Members of Parliament (Amendment) Ordinance, 2020",Parliamentary Affairs,Pending,Lok Sabha,,,,,Government,The Salary,1787,5
https://prsindia.org/billtrack/the-competition-amendment-bill-2006,"The Competition Amendment Bill, 2006",,Passed,Lok Sabha,,,,,Government,The Competition Amendment Bill,1788,5
https://prsindia.org/billtrack/the-mines-and-minerals-development-and-regulation-amendment-bill-2023,"The Mines and Minerals (Development and Regulation) Amendment Bill, 2023",Mines,Passed,Lok Sabha,,,,,Government,The Mines and Minerals (Development and Regulation) Amendment Bill,1789,5
https://prsindia.org/billtrack/the-bharatiya-nagarik-suraksha-second-sanhita-2023,"The Bharatiya Nagarik Suraksha (Second) Sanhita, 2023",Home Affairs,Passed,Lok Sabha,,,,,Government,The Bharatiya Nagarik Suraksha (Second) Sanhita,1790,5
https://prsindia.org/billtrack/the-indian-medicine-central-council-amendment-ordinance-2020,"The Indian Medicine Central Council (Amendment) Ordinance, 2020",Health,Unknown,Unknown,,,,,Government,The Indian Medicine Central Council (Amendment) Ordinance,1791,5
https://prsindia.org/billtrack/the-trade-marks-amendment-bill-2009,"The Trade Marks (Amendment) Bill, 2009",Commerce and Industry,Passed,Lok Sabha,,,,,Government,The Trade Marks (Amendment) Bill,1792,5
https://prsindia.org/billtrack/the-banking-regulation-amendment-bill-2005,"The Banking Regulation (Amendment) Bill, 2005",,Introduced,Lok Sabha,,,,,Government,The Banking Regulation (Amendment) Bill,1793,5
https://prsindia.org/billtrack/the-high-court-and-supreme-court-judges-salaries-and-conditions-of-service-amendment-bill-2008,"The High Court and Supreme Court Judges (Salaries and Conditions of Service) Amendment Bill, 2008",,Passed,Lok Sabha,,,,,Government,The High Court and Supreme Court Judges (Salaries and Conditions of Service) Amendment Bill,1794,5
https://prsindia.org/billtrack/draft-igst-law-2016,Draft IGST Law 2016,Finance,Unknown,Unknown,,,,,Government,Draft IGST Law 2016,1795,5
https://prsindia.org/billtrack/the-chit-funds-amendment-bill-2018,"The Chit Funds (Amendment) Bill, 2018","Finance, Corporate Affairs and Information & Broadcasting",Introduced,Lok Sabha,,,,,Government,The Chit Funds (Amendment) Bill,1796,5
https://prsindia.org/billtrack/the-representation-of-the-people-amendment-bill-2008,"The Representation of the People (Amendment) Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Representation of the People (Amendment) Bill,1797,5
https://prsindia.org/billtrack/the-central-universities-amendment-bill-2014,"The Central Universities (Amendment) Bill, 2014",Human Resource Development,Passed,Lok Sabha,,,,,Government,The Central Universities (Amendment) Bill,1798,5
https://prsindia.org/billtrack/the-readjustment-of-representation-of-scheduled-castes-and-scheduled-tribes-in-parliamentary-and-assembly-constituencies-bill-2013,"The Readjustment of Representation of Scheduled Castes and Scheduled Tribes in Parliamentary and Assembly Constituencies Bill, 2013",Law and Justice,Withdrawn,Lok Sabha,,,,,Government,The Readjustment of Representation of Scheduled Castes and Scheduled Tribes in Parliamentary and Assembly Constituencies Bill,1799,5
https://prsindia.org/billtrack/the-disaster-management-amendment-bill-2024,"The Disaster Management (Amendment) Bill, 2024",Home Affairs,Passed,Lok Sabha,,,,,Government,The Disaster Management (Amendment) Bill,1800,5
https://prsindia.org/billtrack/the-national-capital-territory-of-delhi-laws-special-provisions-amendment-bill-2014,"The National Capital Territory of Delhi Laws (Special Provisions) Amendment Bill, 2014",Urban Development,Passed,Lok Sabha,,,,,Government,The National Capital Territory of Delhi Laws (Special Provisions) Amendment Bill,1801,5
https://prsindia.org/billtrack/the-union-territory-goods-and-services-tax-bill-2017,"The Union Territory Goods and Services Tax Bill, 2017",Finance,Passed,Lok Sabha,,,,,Government,The Union Territory Goods and Services Tax Bill,1802,5
https://prsindia.org/billtrack/draft-indian-post-office-amendment-bill-2006,"Draft Indian Post Office (Amendment) Bill, 2006",Information and Broadcasting,Unknown,Unknown,,,,,Government,Draft Indian Post Office (Amendment) Bill,1803,5
https://prsindia.org/billtrack/the-indian-forest-amendment-ordinance-2017,"The Indian Forest (Amendment) Ordinance, 2017",Law and Justice,Unknown,Unknown,,,,,Government,The Indian Forest (Amendment) Ordinance,1804,5
https://prsindia.org/billtrack/the-pharmacy-amendment-bill-2023,"The Pharmacy (Amendment) Bill, 2023",Health and Family Welfare,Passed,Lok Sabha,,,,,Government,The Pharmacy (Amendment) Bill,1805,5
https://prsindia.org/billtrack/the-information-technology-intermediary-guidelines-and-digital-media-ethics-code-rules-2021,"The Information Technology (Intermediary Guidelines and Digital Media Ethics Code) Rules, 2021",Electronics and Information Technology,Passed,Lok Sabha,,,,,Government,The Information Technology (Intermediary Guidelines and Digital Media Ethics Code) Rules,1806,5
https://prsindia.org/billtrack/the-vice-president-s-pension-amendment-bill-2008,"The Vice-President’s Pension (Amendment) Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Vice-President’s Pension (Amendment) Bill,1807,5
https://prsindia.org/billtrack/the-central-universities-amendment-bill-2021,"The Central Universities (Amendment) Bill, 2021",Skill Development and Entrepreneurship,Passed,Lok Sabha,,,,,Government,The Central Universities (Amendment) Bill,1808,5
https://prsindia.org/billtrack/the-insolvency-and-bankruptcy-code-amendment-ordinance-2021,"The Insolvency and Bankruptcy Code (Amendment) Ordinance, 2021",Finance,Unknown,Unknown,,,,,Government,The Insolvency and Bankruptcy Code (Amendment) Ordinance,1809,5
https://prsindia.org/billtrack/the-food-safety-and-standards-bill-2005,"The Food Safety and Standards Bill, 2005",,Passed,Lok Sabha,,,,,Government,The Food Safety and Standards Bill,1810,5
https://prsindia.org/billtrack/the-central-education-institutions-reservation-in-teachers-ordinance-2019,"The Central Education Institutions Reservation in Teachers Ordinance, 2019",Law and Justice,Unknown,Unknown,,,,,Government,The Central Education Institutions Reservation in Teachers Ordinance,1811,5
https://prsindia.org/billtrack/the-indian-medical-council-amendment-bill-2016,"The Indian Medical Council (Amendment) Bill, 2016",Health,Passed,Lok Sabha,,,,,Government,The Indian Medical Council (Amendment) Bill,1812,5
https://prsindia.org/billtrack/the-child-labour-prohibition-and-regulation-amendment-bill-2012,"The Child Labour (Prohibition and Regulation) Amendment Bill, 2012",Labour,Passed,Lok Sabha,,,,,Government,The Child Labour (Prohibition and Regulation) Amendment Bill,1813,5
https://prsindia.org/billtrack/the-readjustment-of-representation-of-scheduled-tribes-in-assembly-constituencies-of-the-state-of-goa-bill-2024,"The Readjustment of Representation of Scheduled Tribes in Assembly Constituencies of the State of Goa Bill, 2024",Law and Justice,Passed,Lok Sabha,,,,,Government,The Readjustment of Representation of Scheduled Tribes in Assembly Constituencies of the State of Goa Bill,1814,5
https://prsindia.org/billtrack/the-immigration-and-foreigners-bill-2025,"The Immigration and Foreigners Bill, 2025",Home Affairs,Passed,Lok Sabha,,,,,Government,The Immigration and Foreigners Bill,1815,5
https://prsindia.org/billtrack/the-negotiable-instruments-amendment-ordinance-2015,"The Negotiable Instruments (Amendment) Ordinance, 2015",Law and Justice,Passed,Lok Sabha,,,,,Government,The Negotiable Instruments (Amendment) Ordinance,1816,5
https://prsindia.org/billtrack/draft-seeds-bill-2019,"Draft Seeds Bill, 2019",Agriculture,Unknown,Unknown,,,,,Government,Draft Seeds Bill,1817,5
https://prsindia.org/billtrack/the-integrated-goods-and-services-tax-extension-to-jammu-and-kashmir-ordinance-2017,"The Integrated Goods and Services Tax (Extension to Jammu and Kashmir) Ordinance, 2017",Law and Justice,Unknown,Unknown,,,,,Government,The Integrated Goods and Services Tax (Extension to Jammu and Kashmir) Ordinance,1818,5
https://prsindia.org/billtrack/the-right-to-fair-compensation-and-transparency-in-land-acquisition-rehabilitation-and-resettlement-amendment-ordinance-2015,"The Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement (Amendment) Ordinance, 2015",Law and Justice,Unknown,Unknown,,,,,Government,The Right to Fair Compensation and Transparency in Land Acquisition,1819,5
https://prsindia.org/billtrack/the-enforcement-of-security-interest-and-recovery-of-debts-laws-and-miscellaneous-provisions-amendment-bill-2016,"The Enforcement of Security Interest and Recovery of Debts Laws and Miscellaneous Provisions (Amendment) Bill, 2016",Finance,Unknown,Lok Sabha,,,,,Government,The Enforcement of Security Interest and Recovery of Debts Laws and Miscellaneous Provisions (Amendment) Bill,1820,5
https://prsindia.org/billtrack/the-narcotic-drugs-and-psychotropic-substances-amendment-ordinance-2021,"The Narcotic Drugs and Psychotropic Substances (Amendment) Ordinance, 2021",Law and Justice,Unknown,Unknown,,,,,Government,The Narcotic Drugs and Psychotropic Substances (Amendment) Ordinance,1821,5
https://prsindia.org/billtrack/the-muslim-women-protection-of-rights-on-marriage-ordinance-2019,"The Muslim Women (Protection of Rights on Marriage) Ordinance, 2019",Law and Justice,Passed,Lok Sabha,,,,,Government,The Muslim Women (Protection of Rights on Marriage) Ordinance,1822,5
https://prsindia.org/billtrack/the-protection-of-women-against-sexual-harassment-at-work-place-bill-2010,"The Protection of Women Against Sexual Harassment at Work Place Bill, 2010",Women and Child Development,Passed,Lok Sabha,,,,,Government,The Protection of Women Against Sexual Harassment at Work Place Bill,1823,5
https://prsindia.org/billtrack/the-homoeopathy-central-council-amendment-bill-2019,"The Homoeopathy Central Council (Amendment) Bill, 2019",AYUSH,Passed,Lok Sabha,,,,,Government,The Homoeopathy Central Council (Amendment) Bill,1824,5
https://prsindia.org/billtrack/the-national-capital-territory-of-delhi-laws-special-provisions-bill-2009,"The National Capital Territory of Delhi Laws (Special Provisions) Bill, 2009",,Passed,Lok Sabha,,,,,Government,The National Capital Territory of Delhi Laws (Special Provisions) Bill,1825,5
https://prsindia.org/billtrack/the-banking-regulation-amendment-ordinance-2017,"The Banking Regulation (Amendment) Ordinance, 2017",Law and Justice,Unknown,Unknown,,,,,Government,The Banking Regulation (Amendment) Ordinance,1826,5
https://prsindia.org/billtrack/the-punjab-municipal-corporation-law-extension-to-chandigarh-amendment-bill-2017,"The Punjab Municipal Corporation Law (Extension to Chandigarh) Amendment Bill, 2017",Finance,Pending,Lok Sabha,,,,,Government,The Punjab Municipal Corporation Law (Extension to Chandigarh) Amendment Bill,1827,5
https://prsindia.org/billtrack/the-national-commission-for-minority-educational-institutions-amendment-bill-2009,"The National Commission for Minority Educational Institutions (Amendment) Bill, 2009",Rural Development,Introduced,Lok Sabha,,,,,Government,The National Commission for Minority Educational Institutions (Amendment) Bill,1828,5
https://prsindia.org/billtrack/the-constitution-114th-amendment-bill-2010,"The Constitution (114th Amendment) Bill, 2010",Law and Justice,Introduced,Lok Sabha,,,,,Government,The Constitution (114th Amendment) Bill,1829,5
https://prsindia.org/billtrack/the-high-court-and-supreme-court-judges-salaries-and-conditions-of-service-amendment-bill-2021,"The High Court and Supreme Court Judges (Salaries and Conditions of Service) Amendment Bill, 2021",Law and Justice,Passed,Lok Sabha,,,,,Government,The High Court and Supreme Court Judges (Salaries and Conditions of Service) Amendment Bill,1830,5
https://prsindia.org/billtrack/the-special-economic-zones-amendment-bill-2019,"The Special Economic Zones (Amendment) Bill, 2019",Commerce and Industry,Passed,Lok Sabha,,,,,Government,The Special Economic Zones (Amendment) Bill,1831,5
https://prsindia.org/billtrack/the-constitution-scheduled-tribes-order-second-amendment-bill-2022,"The Constitution (Scheduled Tribes) Order (Second Amendment) Bill, 2022",Tribal Affairs,Passed,Lok Sabha,,,,,Government,The Constitution (Scheduled Tribes) Order (Second Amendment) Bill,1832,5
https://prsindia.org/billtrack/the-central-vigilance-commission-amendment-ordinance-2021,"The Central Vigilance Commission (Amendment) Ordinance, 2021",Law and Justice,Unknown,Unknown,,,,,Government,The Central Vigilance Commission (Amendment) Ordinance,1833,5
https://prsindia.org/billtrack/the-constitution-117th-amendment-bill-2012,"The Constitution (117th Amendment) Bill, 2012","Personnel, Grievances and Pensions",Pending,Rajya Sabha,,,,,Government,The Constitution (117th Amendment) Bill,1834,5
https://prsindia.org/billtrack/the-indian-medical-council-second-amendment-ordinance-2019,"The Indian Medical Council (Second Amendment) Ordinance, 2019",Law and Justice,Unknown,Unknown,,,,,Government,The Indian Medical Council (Second Amendment) Ordinance,1835,5
https://prsindia.org/billtrack/the-lok-pal-bill-2011-570,"The Lok Pal Bill, 2011","Personnel, Grievances and Pensions",Withdrawn,Lok Sabha,,,,,Government,The Lok Pal Bill,1836,5
https://prsindia.org/billtrack/the-constitution-one-hundred-twenty-eighth-amendment-bill-2023,"Women's Reservation Bill 2023 [The Constitution (128th Amendment) Bill, 2023]",Law and Justice,Passed,Lok Sabha,,,,,Government,Women's Reservation Bill 2023 [The Constitution (128th Amendment) Bill,1837,5
https://prsindia.org/billtrack/the-national-institute-of-design-amendment-bill-2019,"The National Institute of Design (Amendment) Bill, 2019",Commerce and Industry,Passed,Lok Sabha,,,,,Government,The National Institute of Design (Amendment) Bill,1838,5
https://prsindia.org/billtrack/the-anti-hijacking-bill-2014,"The Anti-Hijacking Bill, 2014",Civil Aviation,Passed,Lok Sabha,,,,,Government,The Anti-Hijacking Bill,1839,5
https://prsindia.org/billtrack/the-bilateral-netting-of-qualified-financial-contracts-bill-2020,"The Bilateral Netting of Qualified Financial Contracts Bill, 2020",Finance,Passed,Lok Sabha,,,,,Government,The Bilateral Netting of Qualified Financial Contracts Bill,1840,5
https://prsindia.org/billtrack/the-human-immunodeficiency-virus-and-acquired-immune-deficiency-syndrome-prevention-and-control-bill-2014,"The Human Immunodeficiency Virus And Acquired Immune Deficiency Syndrome (Prevention And Control) Bill, 2014",Health,Passed,Lok Sabha,,,,,Government,The Human Immunodeficiency Virus And Acquired Immune Deficiency Syndrome (Prevention And Control) Bill,1841,5
https://prsindia.org/billtrack/draft-broadcasting-services-regulation-bill-2023,"Draft Broadcasting Services (Regulation) Bill, 2023",Information and Broadcasting,Unknown,Unknown,,,,,Government,Draft Broadcasting Services (Regulation) Bill,1842,5
https://prsindia.org/billtrack/the-rajasthan-legislative-council-bill-2013,"The Rajasthan Legislative Council Bill, 2013",Law and Justice,Introduced,Rajya Sabha,,,,,Government,The Rajasthan Legislative Council Bill,1843,5
https://prsindia.org/billtrack/the-mines-and-minerals-development-and-regulation-amendment-bill-2015,"The Mines and Minerals (Development and Regulation) Amendment Bill, 2015",Mines,Passed,Lok Sabha,,,,,Government,The Mines and Minerals (Development and Regulation) Amendment Bill,1844,5
https://prsindia.org/billtrack/the-indian-medical-council-amendment-ordinance-2016,"The Indian Medical Council (Amendment) Ordinance, 2016",Law and Justice,Unknown,Unknown,,,,,Government,The Indian Medical Council (Amendment) Ordinance,1845,5
https://prsindia.org/billtrack/the-rubber-amendment-bill-2009,"The Rubber (Amendment) Bill, 2009",Commerce and Industry,Passed,Lok Sabha,,,,,Government,The Rubber (Amendment) Bill,1846,5
https://prsindia.org/billtrack/the-right-to-information-amendment-bill-2013,"The Right to Information (Amendment) Bill, 2013","Personnel, Grievances and Pensions",Pending,Lok Sabha,,,,,Government,The Right to Information (Amendment) Bill,1847,5
https://prsindia.org/billtrack/the-state-banks-repeal-and-amendment-bill-2017,"The State Banks (Repeal and Amendment) Bill, 2017",Finance,Passed,Lok Sabha,,,,,Government,The State Banks (Repeal and Amendment) Bill,1848,5
https://prsindia.org/billtrack/the-indian-medical-council-amendment-bill-2013,"The Indian Medical Council (Amendment) Bill, 2013",Health and Family Welfare,Withdrawn,Rajya Sabha,,,,,Government,The Indian Medical Council (Amendment) Bill,1849,5
https://prsindia.org/billtrack/the-national-medical-commission-bill-2019,"The National Medical Commission Bill, 2019",Health and Family Welfare,Passed,Lok Sabha,,,,,Government,The National Medical Commission Bill,1850,5
https://prsindia.org/billtrack/the-arms-amendment-bill-2010,"The Arms (Amendment) Bill, 2010",Home Affairs,Introduced,Lok Sabha,,,,,Government,The Arms (Amendment) Bill,1851,5
https://prsindia.org/billtrack/the-medical-termination-of-pregnancy-amendment-bill-2020,"The Medical Termination of Pregnancy (Amendment) Bill, 2020",Health and Family Welfare,Passed,Lok Sabha,,,,,Government,The Medical Termination of Pregnancy (Amendment) Bill,1852,5
https://prsindia.org/billtrack/the-anti-hijacking-amendment-bill-2010,"The Anti-Hijacking (Amendment) Bill, 2010",Civil Aviation,Withdrawn,Rajya Sabha,,,,,Government,The Anti-Hijacking (Amendment) Bill,1853,5
